년도,구,나이,지체,시각,청각,언어,지적,뇌병변,자폐성,정신,신장,심장,호흡기,간,안면,장루.요루,뇌전증
2019,서대문구,26,12,6,5,0,26,3,7,1,2,0,0,0,0,0,0
2019,서대문구,25,8,6,2,0,18,3,3,1,2,0,0,0,0,0,0
2019,서대문구,24,10,1,0,0,25,5,3,1,2,0,0,1,0,0,0
2019,서대문구,23,7,7,1,0,21,5,6,0,0,0,0,1,0,0,0
2019,서대문구,22,9,2,2,1,28,4,5,0,0,0,0,1,0,0,0
2019,서대문구,21,3,3,3,0,15,3,4,0,0,1,0,0,0,0,0
2019,서대문구,20,5,4,1,2,24,7,6,2,0,0,0,0,0,0,0
2019,서대문구,19,7,4,1,3,21,8,6,0,0,0,0,0,0,0,0
2019,서대문구,18,2,1,0,0,16,5,6,0,0,1,0,1,0,0,0
2019,서대문구,17,1,2,3,0,15,3,10,0,1,0,0,2,0,0,0
2019,서대문구,16,1,6,1,0,14,4,5,0,0,0,0,1,0,0,1
2019,서대문구,15,4,6,1,0,20,7,4,0,0,0,0,0,0,0,0
2019,서대문구,14,1,0,2,0,9,5,6,0,0,0,0,1,0,0,1
2019,서대문구,13,0,1,1,0,22,3,3,0,0,0,0,0,0,0,1
2019,서대문구,12,1,2,1,0,8,5,5,0,0,0,0,1,0,0,0
2019,서대문구,11,0,2,1,0,9,2,3,0,0,0,0,0,0,0,0
2019,서대문구,10,0,0,1,0,16,4,3,0,0,0,0,0,0,0,1
2019,서대문구,9,0,0,2,0,11,3,7,0,0,0,0,0,0,0,1
2019,서대문구,8,0,0,2,2,11,5,15,0,0,0,0,0,0,0,0
2019,서대문구,7,1,0,2,1,10,6,2,0,0,0,0,0,0,0,0
2019,서대문구,6,0,0,1,5,6,7,5,0,0,0,0,0,0,0,0
2019,서대문구,5,1,0,1,3,5,12,5,0,0,0,0,0,0,0,0
2019,서대문구,4,0,0,2,1,2,6,7,0,0,0,0,1,0,0,0
2019,서대문구,3,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0
2019,서대문구,2,1,0,2,0,1,3,0,0,0,0,0,0,0,0,0
2019,서대문구,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,서초구,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
2019,서초구,2,0,0,2,0,0,7,1,0,0,0,0,1,0,0,0
2019,서초구,3,0,0,2,0,2,5,1,0,0,0,0,1,0,0,1
2019,서초구,4,1,0,1,0,5,7,5,0,0,0,0,0,0,0,0
2019,서초구,5,0,0,1,4,3,2,10,0,0,0,0,0,0,0,0
2019,서초구,6,0,2,1,4,4,3,16,0,0,0,0,0,0,0,0
2019,서초구,7,0,0,4,1,13,6,19,0,0,0,0,0,0,0,0
2019,서초구,8,2,2,3,1,12,7,18,0,0,0,0,0,0,0,0
2019,서초구,9,1,2,1,1,10,5,20,0,0,0,0,0,0,1,0
2019,서초구,10,3,0,5,1,16,7,12,0,0,0,0,0,0,0,1
2019,서초구,11,1,2,4,0,15,4,9,0,0,1,0,0,0,0,0
2019,서초구,12,0,1,3,0,10,3,9,0,0,0,0,0,0,0,0
2019,서초구,13,3,0,1,0,16,4,7,0,1,0,0,0,0,0,0
2019,서초구,14,0,0,0,0,19,1,9,0,0,0,0,0,0,0,0
2019,서초구,15,1,3,0,0,11,4,7,0,0,0,0,0,0,0,0
2019,서초구,16,2,1,1,0,22,2,8,0,1,0,0,0,0,0,0
2019,서초구,17,0,1,3,1,10,4,11,0,0,0,0,0,0,0,0
2019,서초구,18,3,3,4,0,18,4,11,0,0,0,0,0,0,0,0
2019,서초구,19,8,3,1,0,29,3,7,0,0,1,0,0,0,0,0
2019,서초구,20,2,0,4,0,21,2,8,0,0,0,0,0,0,1,0
2019,서초구,21,3,3,1,1,26,8,14,0,0,1,0,0,0,0,0
2019,서초구,22,8,2,4,1,14,4,8,1,1,1,0,0,0,0,0
2019,서초구,23,5,5,3,0,26,2,7,1,0,0,1,0,0,1,0
2019,서초구,24,13,2,2,0,15,2,5,0,0,0,0,1,0,0,0
2019,서초구,25,6,6,2,1,25,1,3,0,1,0,0,0,1,1,0
2019,서초구,26,9,6,2,0,21,7,3,2,2,0,0,1,0,0,0
2019,서초구,27,12,2,2,1,22,0,8,2,1,1,1,0,0,0,0
2019,서초구,28,11,3,4,1,14,4,6,2,2,0,0,0,0,0,0
2019,서초구,29,10,5,1,0,9,2,8,0,1,0,1,0,0,0,1
2019,서초구,30,14,8,4,0,16,2,5,2,2,0,0,0,0,0,0
2019,서초구,31,18,4,3,0,14,3,5,3,0,0,0,0,0,1,2
2019,서초구,32,17,5,1,0,9,3,4,0,3,0,0,0,0,0,1
2019,서초구,33,13,7,3,0,17,2,4,6,1,0,0,0,0,0,0
2019,서초구,34,24,7,5,0,16,3,2,7,1,0,0,0,0,0,1
2019,서초구,35,19,8,3,1,10,8,1,6,1,1,0,0,0,1,1
2019,서초구,36,22,8,6,1,20,9,1,5,2,0,0,1,0,0,1
2019,서초구,37,38,9,7,1,17,4,2,2,4,1,0,0,0,0,0
2019,서초구,38,36,10,9,0,6,4,2,13,3,1,0,1,0,0,2
2019,서초구,39,43,13,5,1,8,6,2,7,2,0,1,1,0,1,0
2019,서초구,40,34,8,7,3,9,7,0,1,8,0,0,0,0,0,0
2019,서초구,41,39,9,3,1,11,5,0,4,9,0,0,0,0,0,0
2019,서초구,42,48,14,9,0,11,7,1,4,8,0,0,0,0,1,0
2019,서초구,43,30,13,3,0,11,3,2,13,3,0,0,0,0,2,2
2019,서초구,44,46,10,5,2,5,4,0,5,5,0,0,0,0,0,1
2019,서초구,45,41,14,8,1,13,9,1,13,5,0,0,0,0,0,0
2019,서초구,46,43,21,11,0,16,7,0,11,9,0,0,0,0,0,0
2019,서초구,47,66,11,9,1,5,6,0,17,10,0,0,3,0,0,1
2019,서초구,48,51,21,8,0,11,7,0,9,10,0,1,2,0,0,2
2019,서초구,49,67,20,4,1,8,12,0,14,12,0,1,2,0,2,0
2019,서초구,50,60,24,5,2,8,8,0,17,6,1,0,0,0,0,0
2019,서초구,51,88,22,6,2,7,8,0,10,5,1,1,3,0,0,0
2019,서초구,52,75,19,11,4,7,9,0,8,8,2,0,1,0,1,0
2019,서초구,53,72,15,10,0,6,11,0,11,9,0,1,2,0,0,0
2019,서초구,54,61,13,8,2,4,9,0,7,6,0,0,5,0,0,1
2019,서초구,55,70,18,9,0,12,11,0,10,9,0,1,5,0,1,0
2019,서초구,56,90,17,11,1,6,13,0,11,5,2,0,1,0,1,0
2019,서초구,57,99,23,12,0,2,14,0,10,8,1,0,3,0,1,0
2019,서초구,58,95,23,17,0,4,14,0,7,9,0,2,2,0,0,0
2019,서초구,59,94,34,18,3,1,20,0,11,11,1,2,8,0,1,1
2019,서초구,60,111,20,17,1,3,26,0,16,24,0,3,4,0,1,0
2019,서초구,61,121,27,21,1,6,23,0,10,16,0,2,9,0,4,1
2019,서초구,62,126,40,14,1,5,21,0,12,12,0,0,1,0,0,1
2019,서초구,63,104,33,17,0,1,26,0,8,19,1,2,3,0,0,2
2019,서초구,64,116,32,27,1,4,26,0,12,16,0,2,6,0,0,0
2019,서초구,65,97,15,16,1,2,28,0,11,18,1,2,5,0,1,1
2019,서초구,66,105,32,18,1,6,33,0,5,15,1,0,6,0,3,0
2019,서초구,67,114,21,22,2,3,30,0,2,19,3,2,3,0,0,1
2019,서초구,68,81,22,25,2,0,29,0,6,14,0,2,5,0,2,0
2019,서초구,69,111,33,25,2,3,28,0,2,3,0,2,4,0,0,0
2019,서초구,70,107,30,39,3,0,33,0,3,9,0,1,3,0,2,0
2019,서초구,71,134,33,36,2,0,34,0,3,15,1,2,3,0,3,1
2019,서초구,72,130,33,53,2,0,41,0,3,14,0,2,3,0,3,0
2019,서초구,73,111,31,41,0,1,34,0,7,8,0,2,9,1,6,0
2019,서초구,74,101,30,30,0,2,36,0,3,13,2,0,0,0,0,0
2019,서초구,75,104,29,35,3,2,31,0,2,13,1,1,3,0,1,0
2019,서초구,76,88,24,53,2,1,34,0,1,17,0,6,6,0,2,0
2019,서초구,77,116,25,42,4,1,33,0,1,13,1,3,1,0,3,0
2019,서초구,78,96,22,58,2,1,39,0,0,13,0,1,0,0,1,0
2019,서초구,79,94,22,46,2,1,38,0,2,12,0,2,2,0,3,0
2019,서초구,80,67,25,50,2,0,23,0,0,9,1,0,1,0,2,0
2019,서초구,81,59,16,46,1,0,27,0,1,12,1,1,0,0,3,0
2019,서초구,82,65,16,46,1,1,19,0,1,6,0,0,0,0,3,0
2019,서초구,83,63,17,37,0,0,33,0,0,8,0,2,0,0,4,0
2019,서초구,84,80,15,57,0,0,30,0,1,7,1,0,0,0,3,0
2019,서초구,85,46,13,45,1,0,21,0,1,4,0,1,0,0,0,0
2019,서초구,86,42,12,32,0,1,18,0,0,4,0,0,0,0,0,0
2019,서초구,87,29,11,41,0,0,14,0,0,4,0,3,0,0,2,0
2019,서초구,88,35,8,19,0,0,16,0,0,1,0,0,0,0,3,0
2019,서초구,89,25,7,30,0,0,7,0,0,1,0,0,0,0,1,0
2019,서초구,90,21,4,21,0,0,16,0,0,1,0,0,0,0,1,0
2019,서초구,91,15,12,17,0,0,7,0,0,2,1,0,0,0,3,0
2019,서초구,92,11,5,18,0,0,9,0,0,0,0,0,0,0,2,0
2019,서초구,93,8,3,16,1,0,4,0,0,0,0,0,0,0,0,0
2019,서초구,94,5,3,9,0,0,3,0,0,1,0,1,0,0,0,0
2019,서초구,95,5,1,9,0,0,3,0,0,0,0,0,0,0,0,0
2019,서초구,96,5,4,11,0,0,2,0,0,0,0,0,0,0,0,0
2019,서초구,97,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2019,서초구,98,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0
2019,서초구,99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,서초구,100,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0
2019,서초구,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,서초구,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,서초구,104,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019,서초구,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,서초구,106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,성동구,102,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,성동구,100,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,성동구,99,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2019,성동구,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,성동구,97,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2019,성동구,96,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2019,성동구,95,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2019,성동구,94,4,1,8,0,0,0,0,0,1,0,0,0,0,0,0
2019,성동구,93,5,1,5,0,0,3,0,0,0,0,0,0,0,1,0
2019,성동구,92,9,7,10,0,0,7,0,0,0,0,0,0,0,0,0
2019,성동구,91,20,2,23,0,0,7,0,0,0,0,0,0,0,1,0
2019,성동구,90,23,2,26,1,0,5,0,0,0,0,0,0,0,1,0
2019,성동구,89,21,4,30,0,0,10,0,0,1,0,0,0,1,2,0
2019,성동구,88,32,6,29,0,0,10,0,0,2,0,0,0,0,0,0
2019,성동구,87,44,11,32,0,0,10,0,0,3,1,0,0,0,3,0
2019,성동구,86,56,10,27,1,0,16,0,0,1,0,0,0,0,1,0
2019,성동구,85,77,13,53,1,0,19,0,0,2,0,0,0,0,2,0
2019,성동구,84,86,20,41,0,1,12,0,1,3,0,2,0,0,1,0
2019,성동구,83,97,17,53,0,0,18,0,1,5,2,2,0,0,1,1
2019,성동구,82,116,22,73,1,0,16,0,0,6,0,1,0,0,1,0
2019,성동구,81,126,18,57,1,1,38,0,0,2,0,1,1,0,1,0
2019,성동구,80,113,23,55,2,0,29,0,3,7,0,2,0,0,5,0
2019,성동구,79,120,25,52,1,0,27,0,0,6,0,6,1,0,1,0
2019,성동구,78,142,30,60,2,0,34,0,1,7,0,2,0,0,4,0
2019,성동구,77,179,39,71,2,1,44,0,2,11,1,2,1,0,4,0
2019,성동구,76,144,35,51,2,3,41,0,0,6,1,3,1,0,6,0
2019,성동구,75,141,32,49,1,0,43,0,2,11,2,3,0,0,6,0
2019,성동구,74,108,27,31,1,2,32,0,3,10,1,3,1,0,1,0
2019,성동구,73,121,25,35,2,0,38,0,4,9,3,4,2,0,4,0
2019,성동구,72,147,34,49,3,1,48,0,1,16,1,5,2,0,5,0
2019,성동구,71,145,34,38,2,2,25,0,3,10,1,4,2,0,1,0
2019,성동구,70,161,34,28,2,1,33,0,1,13,1,3,1,0,1,0
2019,성동구,69,139,19,24,2,1,23,0,7,5,1,4,3,0,5,0
2019,성동구,68,111,17,25,1,1,23,0,6,10,0,10,2,0,1,0
2019,성동구,67,150,28,23,1,3,37,0,11,13,0,2,5,0,1,0
2019,성동구,66,114,25,28,3,10,26,0,6,10,0,4,1,1,1,2
2019,성동구,65,141,26,24,1,1,41,0,5,11,1,1,6,1,2,1
2019,성동구,64,132,35,25,2,4,27,0,9,10,0,4,1,0,1,0
2019,성동구,63,148,26,26,4,8,28,0,12,17,2,5,5,0,2,3
2019,성동구,62,157,21,32,3,2,25,0,15,8,0,3,4,0,6,1
2019,성동구,61,158,31,27,1,6,30,0,17,20,1,2,2,1,0,1
2019,성동구,60,126,29,21,4,5,23,0,15,18,0,4,2,1,2,1
2019,성동구,59,167,30,24,5,7,31,0,17,18,0,1,3,0,2,0
2019,성동구,58,146,25,28,2,7,25,0,17,15,1,1,4,1,2,3
2019,성동구,57,123,20,19,2,6,21,0,15,12,1,0,2,1,0,0
2019,성동구,56,129,24,20,3,5,21,0,14,14,0,2,3,0,1,1
2019,성동구,55,98,33,18,5,5,22,0,11,7,1,1,2,1,0,0
2019,성동구,54,87,12,16,2,10,14,0,10,10,0,0,1,0,0,0
2019,성동구,53,95,21,11,0,9,15,0,12,9,1,2,0,2,1,1
2019,성동구,52,90,17,14,2,12,11,0,18,5,0,2,1,0,0,1
2019,성동구,51,81,18,14,2,12,18,0,17,12,0,0,2,0,1,0
2019,성동구,50,78,24,9,2,9,9,0,20,5,0,0,5,0,1,0
2019,성동구,49,56,13,11,4,9,11,0,16,15,0,0,4,0,0,2
2019,성동구,48,61,21,7,2,13,7,0,19,13,0,1,0,2,1,1
2019,성동구,47,57,20,9,1,7,11,0,11,7,1,0,1,0,0,1
2019,성동구,46,47,11,8,0,11,6,0,19,3,0,0,2,2,0,0
2019,성동구,45,52,22,6,2,11,5,0,4,6,0,0,0,0,0,2
2019,성동구,44,40,10,6,1,10,7,0,8,8,1,0,0,0,0,2
2019,성동구,43,46,13,9,1,10,3,0,5,4,1,0,0,0,0,2
2019,성동구,42,38,11,6,0,11,1,0,10,6,1,0,0,0,0,1
2019,성동구,41,25,11,3,0,8,3,1,5,1,0,0,0,0,0,0
2019,성동구,40,31,5,5,0,15,7,0,6,6,0,0,0,0,0,2
2019,성동구,39,27,6,3,0,10,7,0,7,6,0,1,0,0,1,4
2019,성동구,38,41,9,7,0,8,5,0,7,4,0,1,0,0,0,0
2019,성동구,37,27,5,3,1,17,8,0,5,3,0,0,0,0,0,1
2019,성동구,36,24,9,4,0,7,2,0,7,2,0,0,1,0,0,1
2019,성동구,35,21,3,1,0,12,1,1,4,3,0,0,0,0,0,1
2019,성동구,34,16,8,6,1,12,2,2,3,0,0,0,0,0,1,0
2019,성동구,33,14,5,2,0,9,1,1,0,1,0,0,0,0,0,0
2019,성동구,32,18,6,4,0,16,2,3,1,2,0,0,0,0,0,0
2019,성동구,31,13,5,3,0,10,6,6,5,0,1,0,0,0,0,1
2019,성동구,30,8,2,4,0,15,4,1,3,1,0,0,0,0,0,0
2019,성동구,29,9,8,3,0,22,2,3,0,0,1,0,0,0,0,0
2019,성동구,28,3,5,1,1,17,4,4,3,3,0,0,0,0,0,0
2019,성동구,27,12,4,3,0,13,5,5,3,2,0,0,0,0,0,0
2019,성동구,26,9,0,3,1,12,3,4,3,2,0,0,0,0,0,0
2019,성동구,25,8,2,2,0,19,5,4,2,1,1,0,0,0,0,0
2019,성동구,24,9,3,5,0,20,5,10,2,0,0,0,0,0,0,0
2019,성동구,23,8,2,3,1,33,6,7,0,1,1,0,0,0,0,0
2019,성동구,22,4,0,2,0,22,6,9,0,1,0,0,0,0,0,0
2019,성동구,21,3,3,2,0,25,4,6,0,0,1,0,0,0,0,0
2019,성동구,20,5,3,1,1,19,3,8,1,0,0,0,0,0,0,0
2019,성동구,19,2,2,3,2,19,3,8,1,0,3,0,0,0,0,0
2019,성동구,18,2,4,2,0,15,4,8,0,0,1,0,0,0,0,0
2019,성동구,17,2,1,2,1,16,1,6,0,0,0,0,0,0,0,0
2019,성동구,16,2,0,0,0,12,3,3,0,0,0,0,0,0,0,0
2019,성동구,15,0,0,0,0,10,1,3,0,0,0,0,0,0,0,1
2019,성동구,14,0,1,0,0,11,2,2,0,0,0,0,1,0,0,0
2019,성동구,13,0,1,0,0,7,2,5,0,0,0,0,2,0,0,0
2019,성동구,12,0,1,2,1,11,2,6,0,0,0,0,0,0,0,0
2019,성동구,11,1,0,0,1,6,1,7,0,0,0,0,0,0,0,1
2019,성동구,10,0,0,0,0,4,0,8,0,0,1,0,0,0,0,0
2019,성동구,9,0,0,0,2,12,1,5,0,0,0,0,0,0,0,0
2019,성동구,8,0,0,3,1,7,4,12,0,0,0,0,0,0,0,0
2019,성동구,7,0,1,2,0,6,1,8,0,0,0,0,0,1,0,0
2019,성동구,6,1,0,1,1,9,1,9,0,0,0,0,0,0,0,0
2019,성동구,5,2,0,0,5,4,7,4,0,0,0,0,0,0,0,0
2019,성동구,4,0,0,0,1,2,4,4,0,0,0,0,0,0,0,0
2019,성동구,3,0,0,3,0,1,2,1,0,0,0,0,0,0,0,0
2019,성동구,2,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0
2019,성동구,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,성북구,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,성북구,104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,성북구,102,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019,성북구,101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,성북구,100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,성북구,99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,성북구,98,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0
2019,성북구,97,1,4,6,0,0,4,0,0,0,0,0,0,0,0,0
2019,성북구,96,7,2,7,0,0,1,0,0,0,0,0,0,0,0,0
2019,성북구,95,1,0,9,0,0,4,0,0,0,0,0,0,0,0,0
2019,성북구,94,6,1,9,0,0,1,0,0,0,0,0,0,0,0,0
2019,성북구,93,4,2,23,0,0,4,0,0,0,0,0,0,0,1,0
2019,성북구,92,20,7,22,1,0,7,0,0,1,0,0,0,0,0,0
2019,성북구,91,26,8,25,0,0,11,0,0,0,0,0,0,0,0,0
2019,성북구,90,22,12,48,0,0,8,0,0,1,0,0,0,0,0,0
2019,성북구,89,40,10,45,0,0,13,0,0,4,0,0,0,0,1,0
2019,성북구,88,41,16,45,0,0,7,0,1,0,0,0,0,0,2,0
2019,성북구,87,53,16,65,1,0,17,0,0,0,0,1,0,0,2,0
2019,성북구,86,68,20,57,1,0,24,0,0,6,0,0,0,0,2,0
2019,성북구,85,98,22,63,3,1,18,0,0,8,0,1,0,0,2,0
2019,성북구,84,124,32,82,1,1,39,0,0,10,2,0,0,0,4,0
2019,성북구,83,142,23,85,0,1,34,0,1,11,0,3,1,0,2,0
2019,성북구,82,167,32,93,0,2,40,0,0,10,0,1,1,0,2,0
2019,성북구,81,166,42,98,2,1,47,0,0,10,0,1,0,0,5,0
2019,성북구,80,181,42,90,1,2,57,0,1,9,2,1,0,0,1,0
2019,성북구,79,183,37,95,3,1,59,0,1,17,2,3,0,0,3,0
2019,성북구,78,236,45,90,3,1,44,0,6,9,1,5,1,0,7,0
2019,성북구,77,254,69,118,4,1,99,0,3,24,0,3,1,0,5,0
2019,성북구,76,231,60,95,4,1,52,0,1,21,2,5,0,0,1,0
2019,성북구,75,211,34,76,4,2,58,0,3,10,2,1,3,1,4,0
2019,성북구,74,206,46,74,0,2,39,0,1,14,2,2,3,0,3,0
2019,성북구,73,202,46,70,2,3,46,0,4,13,3,2,0,0,2,0
2019,성북구,72,221,76,68,4,2,50,0,6,20,0,3,8,0,1,2
2019,성북구,71,224,43,60,1,2,69,0,6,25,1,2,3,0,8,0
2019,성북구,70,242,51,54,1,3,41,0,5,26,0,6,5,0,6,0
2019,성북구,69,196,40,47,2,4,43,0,5,18,0,4,5,0,2,1
2019,성북구,68,149,31,37,4,3,41,0,6,14,0,2,2,1,3,0
2019,성북구,67,221,46,42,9,4,46,0,9,18,0,5,4,0,6,1
2019,성북구,66,194,38,39,3,5,38,0,12,15,0,3,5,0,3,1
2019,성북구,65,220,47,26,3,5,37,0,13,17,2,5,4,1,1,0
2019,성북구,64,215,34,39,3,6,50,0,9,23,0,4,6,1,3,1
2019,성북구,63,205,43,35,2,8,47,0,24,24,0,1,5,0,0,1
2019,성북구,62,231,39,43,5,7,31,0,17,21,0,1,7,0,1,0
2019,성북구,61,230,42,31,5,8,38,0,18,18,2,2,1,1,0,0
2019,성북구,60,218,37,23,5,5,43,0,20,30,1,1,4,1,5,2
2019,성북구,59,204,43,36,8,5,41,0,24,20,0,1,5,1,4,2
2019,성북구,58,178,44,28,1,9,31,0,23,22,1,1,3,0,1,4
2019,성북구,57,159,48,26,1,5,24,0,13,19,0,1,7,0,0,0
2019,성북구,56,136,21,24,2,8,22,0,23,17,0,3,7,0,4,1
2019,성북구,55,148,35,19,4,6,25,0,23,15,1,1,1,1,3,1
2019,성북구,54,126,32,29,1,13,22,0,23,17,0,1,1,0,1,1
2019,성북구,53,160,35,18,1,9,10,0,22,19,1,1,5,0,1,0
2019,성북구,52,129,29,9,4,11,18,0,23,16,1,0,7,0,0,3
2019,성북구,51,125,29,18,0,13,20,0,30,22,0,0,4,0,0,1
2019,성북구,50,113,24,11,4,12,16,0,21,14,0,1,1,2,0,4
2019,성북구,49,108,27,18,3,18,10,0,22,17,0,0,2,1,2,2
2019,성북구,48,106,37,11,1,19,21,0,28,12,0,1,2,0,2,2
2019,성북구,47,97,33,6,4,15,15,0,33,7,1,1,3,2,0,1
2019,성북구,46,85,26,10,2,20,12,1,20,22,0,0,0,2,1,1
2019,성북구,45,72,26,10,1,16,8,0,19,10,0,1,2,1,1,0
2019,성북구,44,77,12,5,3,17,6,0,17,14,0,0,1,0,0,0
2019,성북구,43,69,18,9,0,8,13,1,10,7,0,0,1,1,1,0
2019,성북구,42,45,17,14,4,19,9,0,11,8,0,0,0,0,0,0
2019,성북구,41,54,21,5,3,11,14,0,11,5,1,0,1,0,0,2
2019,성북구,40,56,12,7,3,18,11,1,12,5,0,0,1,0,0,1
2019,성북구,39,40,11,13,0,22,6,1,8,7,0,0,0,0,0,1
2019,성북구,38,44,16,11,0,19,7,1,11,8,0,0,0,0,1,1
2019,성북구,37,43,13,5,1,23,10,3,5,6,0,0,0,0,1,0
2019,성북구,36,27,12,6,0,29,7,0,6,5,1,0,1,0,0,2
2019,성북구,35,15,6,4,0,16,10,1,4,3,0,0,2,0,0,0
2019,성북구,34,18,6,5,0,12,3,0,8,3,0,0,2,0,0,0
2019,성북구,33,18,8,4,0,17,10,1,3,1,0,0,0,0,0,0
2019,성북구,32,15,5,5,0,18,4,2,6,3,0,0,0,0,0,1
2019,성북구,31,11,3,8,0,12,3,5,3,2,1,0,0,0,0,0
2019,성북구,30,14,7,3,0,22,3,3,3,2,0,0,0,0,0,1
2019,성북구,29,9,7,4,1,19,2,3,4,0,0,0,0,0,1,0
2019,성북구,28,8,4,6,0,23,5,8,2,1,0,0,1,0,0,0
2019,성북구,27,11,2,6,0,33,7,3,1,3,1,0,1,0,0,2
2019,성북구,26,12,4,6,2,34,6,3,4,1,0,1,1,1,1,1
2019,성북구,25,14,5,2,0,34,8,5,4,1,0,0,0,0,0,0
2019,성북구,24,9,9,3,0,24,6,7,1,2,1,0,1,0,0,1
2019,성북구,23,4,4,5,0,23,9,8,0,0,0,0,0,0,0,0
2019,성북구,22,8,3,5,0,32,7,6,1,2,1,0,0,0,0,1
2019,성북구,21,4,6,6,0,25,9,10,0,0,0,0,0,0,0,0
2019,성북구,20,10,8,4,0,29,7,10,0,1,0,0,1,0,1,0
2019,성북구,19,3,1,6,0,39,11,12,0,1,0,0,0,0,1,0
2019,성북구,18,1,1,2,2,21,10,5,0,1,1,0,0,0,0,0
2019,성북구,17,5,1,2,0,25,5,7,0,0,0,0,0,0,0,0
2019,성북구,16,1,2,2,0,15,5,8,0,0,0,0,0,0,0,1
2019,성북구,15,4,6,2,3,15,4,5,0,0,0,0,0,0,0,0
2019,성북구,14,3,1,3,0,19,9,10,0,0,0,0,0,0,0,0
2019,성북구,13,2,1,2,0,13,3,4,0,0,1,0,0,0,0,0
2019,성북구,12,2,0,2,1,16,1,9,0,0,1,0,0,0,0,1
2019,성북구,11,0,0,0,0,16,4,8,0,0,0,0,0,0,0,0
2019,성북구,10,1,0,0,0,16,5,7,0,0,0,0,1,0,0,0
2019,성북구,9,2,0,0,1,15,3,16,0,0,0,0,0,0,0,0
2019,성북구,8,0,1,2,1,18,4,11,0,2,0,0,1,0,0,1
2019,성북구,7,2,0,5,1,17,8,9,0,0,0,0,0,0,0,0
2019,성북구,6,1,0,2,4,10,5,11,0,0,0,0,0,0,0,0
2019,성북구,5,1,1,2,2,3,8,6,0,0,0,0,0,0,0,0
2019,성북구,4,0,0,3,5,4,6,3,0,0,0,0,1,0,0,0
2019,성북구,3,1,1,0,3,0,3,0,0,0,0,0,0,0,0,0
2019,성북구,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0
2019,성북구,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2019,송파구,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0
2019,송파구,2,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0
2019,송파구,3,0,0,4,4,5,6,3,0,0,0,0,0,0,0,0
2019,송파구,4,0,0,4,7,7,7,7,0,0,0,0,0,0,0,0
2019,송파구,5,0,1,1,4,7,7,17,0,0,0,0,0,0,0,1
2019,송파구,6,3,0,2,4,11,8,26,0,0,0,0,0,0,0,0
2019,송파구,7,2,1,0,4,24,4,20,0,0,0,0,1,0,1,0
2019,송파구,8,2,1,1,3,20,6,26,0,0,0,0,1,0,0,0
2019,송파구,9,1,1,2,0,21,7,20,0,0,1,0,0,0,0,0
2019,송파구,10,1,1,2,0,20,6,18,0,0,0,0,0,0,0,0
2019,송파구,11,1,0,3,1,18,2,17,0,0,0,1,1,0,0,0
2019,송파구,12,3,0,2,0,23,6,23,0,0,0,0,1,0,0,0
2019,송파구,13,1,1,0,0,22,5,10,0,1,0,0,0,0,0,0
2019,송파구,14,4,3,0,0,20,4,13,0,1,0,1,0,0,0,0
2019,송파구,15,4,2,2,0,20,5,13,0,0,0,0,0,0,0,1
2019,송파구,16,4,3,4,0,28,6,10,0,0,0,0,0,0,0,0
2019,송파구,17,5,2,3,0,25,6,19,1,0,1,0,1,0,0,0
2019,송파구,18,7,7,2,0,38,4,17,0,2,0,0,0,0,1,0
2019,송파구,19,9,1,2,0,44,8,27,0,1,1,0,0,0,0,1
2019,송파구,20,10,9,4,0,36,12,26,0,0,0,0,0,0,0,0
