년도,구,나이,지체,청각,시각,뇌병변,지적,정신,신장,자폐성,언어,장루.요루,호흡기,간,뇌전증,심장,안면
2019,강남구,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2019,강남구,2,1,1,1,3,0,0,0,0,1,0,0,0,0,0,0
2019,강남구,3,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0
2019,강남구,4,1,0,0,5,2,0,0,2,6,0,0,0,0,0,0
2019,강남구,5,0,0,0,10,11,0,1,11,3,0,0,0,0,0,0
2019,강남구,6,1,1,0,5,10,0,0,17,4,0,0,1,2,0,0
2019,강남구,7,1,3,1,9,12,0,1,19,7,0,0,0,0,0,0
2019,강남구,8,0,0,2,2,10,0,0,24,1,0,0,0,0,0,0
2019,강남구,9,1,1,1,5,17,0,0,30,2,0,0,0,0,0,0
2019,강남구,10,1,7,1,4,12,0,0,16,0,0,0,0,0,0,0
2019,강남구,11,2,2,1,6,9,0,0,35,0,0,0,0,0,0,0
2019,강남구,12,2,1,1,9,14,0,0,20,1,0,0,0,0,0,0
2019,강남구,13,2,1,2,6,19,0,0,13,0,0,0,0,0,0,0
2019,강남구,14,1,1,1,5,21,0,0,16,0,0,0,0,0,0,0
2019,강남구,15,8,3,1,3,21,0,0,17,0,0,1,1,0,0,0
2019,강남구,16,4,2,1,4,23,0,0,14,1,0,0,2,0,0,0
2019,강남구,17,5,4,1,1,21,0,0,19,1,0,0,0,0,0,0
2019,강남구,18,6,3,4,6,20,0,0,15,0,0,0,2,1,1,0
2019,강남구,19,3,4,4,4,26,0,1,18,0,0,0,1,0,1,0
2019,강남구,20,6,2,7,3,17,0,2,18,0,0,0,0,0,0,0
2019,강남구,21,6,3,3,3,28,0,1,34,0,0,0,0,0,0,0
2019,강남구,22,11,2,1,4,30,4,1,13,0,0,0,0,0,1,0
2019,강남구,23,8,4,2,4,27,1,0,19,0,0,0,0,0,0,0
2019,강남구,24,11,4,6,2,26,1,3,16,0,0,0,1,0,0,0
2019,강남구,25,9,3,4,3,26,2,2,23,0,0,0,0,0,0,1
2019,강남구,26,12,5,5,7,21,3,1,19,0,0,0,0,0,1,0
2019,강남구,27,15,3,7,7,27,2,0,21,0,0,0,0,2,0,0
2019,강남구,28,15,2,6,4,24,3,3,22,0,0,1,0,0,0,1
2019,강남구,29,25,2,11,8,17,3,2,23,0,0,0,0,0,0,0
2019,강남구,30,17,6,5,4,17,4,1,7,0,0,0,0,0,0,0
2019,강남구,31,25,7,9,6,20,5,2,11,0,0,0,0,2,0,0
2019,강남구,32,17,5,2,1,16,0,1,12,2,0,0,0,0,0,0
2019,강남구,33,19,6,14,6,17,5,3,11,1,0,0,0,0,0,0
2019,강남구,34,36,5,13,5,17,4,4,8,1,0,0,1,0,0,0
2019,강남구,35,34,3,9,4,18,6,6,2,1,0,0,0,0,0,0
2019,강남구,36,46,3,12,6,22,7,2,7,0,0,1,1,1,1,0
2019,강남구,37,56,7,11,6,18,6,2,4,0,0,0,0,0,0,1
2019,강남구,38,51,6,14,3,27,12,4,3,2,0,0,1,0,2,0
2019,강남구,39,45,5,13,8,15,16,6,0,1,0,0,0,0,0,0
2019,강남구,40,47,10,15,11,17,9,9,1,0,0,0,2,0,0,0
2019,강남구,41,47,4,23,10,11,9,9,1,0,0,0,2,0,0,0
2019,강남구,42,57,2,14,8,15,9,6,4,3,1,1,0,0,0,0
2019,강남구,43,63,1,20,5,17,17,8,1,1,0,1,1,0,0,0
2019,강남구,44,56,6,11,7,12,12,6,0,1,1,0,0,1,0,1
2019,강남구,45,65,8,19,15,13,17,5,1,2,1,1,1,2,0,0
2019,강남구,46,61,5,17,10,21,24,10,1,1,1,1,2,0,0,1
2019,강남구,47,73,11,24,9,13,19,11,0,0,0,1,1,1,0,0
2019,강남구,48,72,10,19,16,19,31,13,1,3,0,0,1,2,0,0
2019,강남구,49,100,6,22,12,9,23,14,0,2,2,2,3,1,1,0
2019,강남구,50,89,6,33,15,7,36,17,1,2,3,0,3,1,2,0
2019,강남구,51,104,12,29,15,13,31,13,0,0,0,1,0,2,0,0
2019,강남구,52,109,14,22,14,5,28,7,0,2,0,0,2,1,0,1
2019,강남구,53,112,10,24,19,7,7,17,1,0,1,2,5,1,1,0
2019,강남구,54,111,13,24,23,10,25,16,0,1,0,2,3,1,1,0
2019,강남구,55,118,8,23,26,10,26,13,0,1,1,1,4,0,1,0
2019,강남구,56,127,23,27,22,12,32,13,1,0,2,1,4,4,1,1
2019,강남구,57,157,23,28,15,8,27,27,0,1,1,1,4,4,1,0
2019,강남구,58,158,24,18,23,11,30,22,0,3,2,1,6,1,0,0
2019,강남구,59,155,16,34,40,14,38,20,0,2,2,2,5,2,0,2
2019,강남구,60,139,23,30,34,10,38,29,0,3,1,2,5,4,1,0
2019,강남구,61,163,22,37,40,13,28,25,0,4,0,2,5,4,2,0
2019,강남구,62,161,29,41,40,12,34,29,0,3,2,2,4,2,0,1
2019,강남구,63,157,26,39,44,15,26,30,0,2,2,3,5,1,2,4
2019,강남구,64,188,41,41,47,8,31,26,0,7,0,4,5,3,1,0
2019,강남구,65,167,35,36,39,6,19,35,0,6,1,4,6,2,3,0
2019,강남구,66,156,26,32,47,4,28,31,0,0,3,5,3,3,0,0
2019,강남구,67,172,42,34,53,5,17,19,0,5,1,5,8,3,1,0
2019,강남구,68,147,24,31,34,5,6,22,0,1,2,2,2,2,2,0
2019,강남구,69,152,25,30,46,1,11,20,0,2,2,4,4,0,2,0
2019,강남구,70,149,39,36,50,4,7,23,0,4,4,6,4,1,3,1
2019,강남구,71,188,50,46,60,0,10,22,0,3,7,5,3,0,0,1
2019,강남구,72,165,47,39,53,4,16,17,0,3,2,6,7,0,1,0
2019,강남구,73,171,51,45,48,1,8,22,0,2,4,4,4,0,3,1
2019,강남구,74,146,53,36,56,2,7,20,0,1,3,4,3,0,1,0
2019,강남구,75,125,70,40,45,3,5,14,0,4,1,5,5,0,1,0
2019,강남구,76,124,79,39,50,0,5,13,0,3,4,4,1,0,0,0
2019,강남구,77,144,65,46,67,1,3,22,0,4,3,5,0,0,5,0
2019,강남구,78,141,61,31,64,1,1,15,0,3,3,6,1,0,1,1
2019,강남구,79,109,50,29,51,2,0,15,0,2,3,3,1,0,2,0
2019,강남구,80,107,58,28,32,5,2,11,0,0,1,3,0,0,2,0
2019,강남구,81,111,62,25,38,1,1,10,0,2,3,2,0,0,0,1
2019,강남구,82,79,51,20,41,0,5,5,0,0,2,2,1,0,0,0
2019,강남구,83,79,54,20,34,0,0,9,0,0,2,0,0,0,1,1
2019,강남구,84,78,68,20,25,0,0,6,0,1,1,0,0,0,0,0
2019,강남구,85,72,61,11,25,1,0,9,0,0,0,1,0,0,0,0
2019,강남구,86,58,49,14,27,0,0,8,0,0,1,0,0,0,0,0
2019,강남구,87,55,50,20,28,1,1,3,0,0,1,1,0,0,0,0
2019,강남구,88,52,42,10,15,0,1,2,0,0,1,0,1,0,1,0
2019,강남구,89,37,48,10,18,1,0,3,0,1,0,0,0,0,0,0
2019,강남구,90,34,32,13,11,0,0,2,0,2,3,0,0,0,0,0
2019,강남구,91,26,26,8,12,0,0,0,0,0,0,0,0,0,0,0
2019,강남구,92,20,27,5,8,0,1,0,0,0,1,0,0,0,0,0
2019,강남구,93,10,15,5,6,0,0,1,0,0,0,0,0,0,1,0
2019,강남구,94,14,16,5,6,0,0,0,0,0,0,1,0,0,0,0
2019,강남구,95,6,13,2,1,0,0,2,0,0,0,0,0,0,1,0
2019,강남구,96,5,11,3,1,0,0,0,0,0,0,0,0,0,0,0
2019,강남구,97,3,8,2,2,0,0,1,0,0,0,0,0,0,0,0
2019,강남구,98,5,4,1,1,0,0,0,0,0,1,0,0,0,0,0
2019,강남구,99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,강남구,100,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,강남구,101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,강남구,102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,강남구,103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,강남구,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,강동구,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2019,강동구,2,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0
2019,강동구,3,0,2,0,9,1,0,0,2,3,0,0,0,0,0,0
2019,강동구,4,1,1,2,4,7,0,0,5,2,0,0,0,0,0,0
2019,강동구,5,0,3,1,10,5,0,0,11,6,0,0,0,0,0,0
2019,강동구,6,3,1,0,9,14,0,0,13,7,0,0,0,0,0,0
2019,강동구,7,0,0,0,7,19,0,0,12,4,0,0,0,0,0,0
2019,강동구,8,1,2,3,6,20,0,0,28,4,0,0,0,0,0,0
2019,강동구,9,0,3,1,10,24,0,0,12,0,1,0,0,0,0,0
2019,강동구,10,2,3,0,2,24,0,0,9,1,0,0,1,0,0,0
2019,강동구,11,0,1,0,3,29,0,0,12,0,0,0,0,0,0,0
2019,강동구,12,4,3,0,13,21,0,0,9,1,0,0,0,0,0,0
2019,강동구,13,4,4,0,5,28,0,0,11,0,0,0,0,1,0,0
2019,강동구,14,4,4,0,7,21,0,0,9,1,0,0,0,0,0,0
2019,강동구,15,3,3,3,9,21,0,0,11,0,0,0,0,0,2,0
2019,강동구,16,2,3,1,9,23,0,0,13,2,0,0,0,0,3,0
2019,강동구,17,3,4,4,5,24,0,0,12,2,0,0,0,0,0,0
2019,강동구,18,4,4,0,12,25,0,0,11,0,0,0,0,0,0,0
2019,강동구,19,7,4,3,5,39,0,0,8,0,0,0,0,0,0,0
2019,강동구,20,9,3,7,11,33,0,0,17,0,0,0,0,0,1,0
2019,강동구,21,11,4,3,9,34,0,1,23,1,0,0,0,0,1,0
2019,강동구,22,8,7,3,9,46,1,1,17,0,0,0,0,0,2,0
2019,강동구,23,10,6,3,15,39,1,0,14,0,0,0,1,0,0,0
2019,강동구,24,13,2,4,3,38,2,2,13,0,0,0,0,0,0,0
2019,강동구,25,16,10,1,4,37,2,0,15,0,0,0,0,0,0,0
2019,강동구,26,15,4,8,4,32,3,1,21,0,0,0,0,0,0,0
2019,강동구,27,10,1,6,6,40,4,1,11,1,0,0,1,0,0,0
2019,강동구,28,17,7,12,9,36,5,1,3,1,0,0,0,0,0,1
2019,강동구,29,17,5,11,7,29,1,2,6,1,0,0,0,0,0,0
2019,강동구,30,12,5,5,10,27,6,3,13,0,0,0,0,1,0,0
2019,강동구,31,19,1,9,10,33,4,2,14,1,1,1,0,0,1,0
2019,강동구,32,22,6,4,9,11,4,0,6,1,0,0,1,0,0,1
2019,강동구,33,21,3,12,8,22,11,4,7,2,0,0,0,1,0,0
2019,강동구,34,28,3,5,7,21,3,2,5,0,0,0,0,1,1,0
2019,강동구,35,34,12,9,12,15,5,5,2,2,1,0,2,0,1,1
2019,강동구,36,38,4,7,11,25,12,3,2,1,0,0,1,1,0,1
2019,강동구,37,45,8,13,11,24,9,8,5,1,1,0,0,1,0,0
2019,강동구,38,37,7,9,12,29,14,5,2,2,2,0,0,2,1,0
2019,강동구,39,51,4,14,8,23,15,1,3,3,0,0,1,2,0,2
2019,강동구,40,62,6,23,10,19,8,2,4,1,1,0,1,2,0,0
2019,강동구,41,56,9,17,8,19,13,8,1,2,0,1,0,5,0,1
2019,강동구,42,57,9,25,11,20,9,5,1,3,0,1,1,1,1,1
2019,강동구,43,72,3,15,17,19,20,6,1,1,1,0,0,0,0,1
2019,강동구,44,62,6,15,10,12,18,6,1,2,2,0,1,1,0,0
2019,강동구,45,86,3,24,11,12,16,5,0,2,0,0,1,2,0,1
2019,강동구,46,84,13,36,12,16,11,15,0,3,0,0,3,2,0,0
2019,강동구,47,93,10,28,12,25,18,16,0,1,0,0,3,1,0,1
2019,강동구,48,87,5,28,11,9,20,17,2,4,2,3,3,1,0,0
2019,강동구,49,103,15,25,19,18,16,18,0,1,1,0,1,0,1,0
2019,강동구,50,123,19,31,16,10,24,15,2,4,1,1,2,2,0,0
2019,강동구,51,101,9,28,16,17,22,15,0,1,0,0,1,2,0,0
2019,강동구,52,132,15,32,24,18,25,16,1,2,4,0,3,2,1,1
2019,강동구,53,160,18,39,20,15,21,17,0,1,1,0,2,0,2,0
2019,강동구,54,132,23,30,30,12,24,20,0,3,0,0,4,2,0,0
2019,강동구,55,157,20,38,26,14,15,19,0,0,3,1,0,0,0,0
2019,강동구,56,192,26,33,28,20,20,17,0,1,1,2,4,0,0,1
2019,강동구,57,202,30,43,33,20,18,21,0,4,3,3,6,4,0,0
2019,강동구,58,198,29,37,40,14,16,20,1,3,2,2,4,4,1,0
2019,강동구,59,271,30,52,41,11,20,23,0,4,4,2,9,2,2,0
2019,강동구,60,235,32,45,47,6,13,25,0,2,4,5,8,2,1,2
2019,강동구,61,214,37,45,32,6,17,24,0,6,3,2,7,1,0,0
2019,강동구,62,251,35,31,53,11,17,24,0,1,3,1,5,2,0,1
2019,강동구,63,243,31,38,39,9,15,21,0,4,2,2,7,2,1,0
2019,강동구,64,247,33,50,47,7,8,28,0,5,3,6,2,0,1,0
2019,강동구,65,223,36,42,45,3,9,29,0,6,3,4,6,0,4,0
2019,강동구,66,205,39,38,45,8,8,20,0,1,1,2,6,1,2,0
2019,강동구,67,224,45,42,62,2,12,25,0,3,1,1,5,2,1,0
2019,강동구,68,177,37,29,43,3,3,13,0,11,0,6,2,0,0,1
2019,강동구,69,207,43,33,46,4,6,25,0,4,3,4,3,1,0,0
2019,강동구,70,189,59,51,55,2,4,29,0,4,1,2,3,1,0,0
2019,강동구,71,248,70,51,69,1,5,17,0,5,3,4,2,0,1,1
2019,강동구,72,197,69,41,62,2,3,17,0,8,2,5,0,0,3,0
2019,강동구,73,195,65,51,50,5,1,25,0,3,1,3,3,0,0,0
2019,강동구,74,161,92,46,45,1,2,19,0,0,3,2,1,1,2,0
2019,강동구,75,196,54,40,64,2,2,13,0,1,3,4,1,0,0,0
2019,강동구,76,179,53,40,46,1,3,11,0,3,12,2,1,0,0,0
2019,강동구,77,206,96,50,72,2,1,17,0,3,3,5,0,0,1,0
2019,강동구,78,142,76,42,41,0,0,19,0,2,2,3,0,0,1,0
2019,강동구,79,148,53,34,34,1,2,2,0,0,2,3,1,1,2,0
2019,강동구,80,149,74,31,30,0,1,14,0,2,2,3,0,0,0,0
2019,강동구,81,109,84,23,39,0,1,8,0,2,3,1,0,0,1,0
2019,강동구,82,122,59,19,47,2,2,7,0,1,2,0,0,0,0,0
2019,강동구,83,94,77,17,27,0,1,4,0,5,2,1,0,0,0,0
2019,강동구,84,101,64,25,28,0,0,4,0,2,2,0,0,0,2,0
2019,강동구,85,73,61,19,21,2,1,4,0,4,0,2,0,0,0,1
2019,강동구,86,53,61,15,12,1,0,3,0,1,2,0,0,0,0,0
2019,강동구,87,44,41,15,15,0,0,2,0,0,1,0,0,0,0,0
2019,강동구,88,28,44,9,9,0,0,1,0,1,2,0,0,0,0,0
2019,강동구,89,30,36,8,9,0,0,1,0,0,1,0,0,0,0,0
2019,강동구,90,31,41,10,9,0,0,1,0,0,0,0,0,0,0,0
2019,강동구,91,23,24,8,5,0,0,1,0,1,0,0,0,0,0,0
2019,강동구,92,23,26,4,2,0,0,0,0,0,2,0,0,0,0,0
2019,강동구,93,7,19,2,0,0,0,1,0,0,0,0,0,0,0,0
2019,강동구,94,6,12,2,1,0,0,1,0,0,1,0,0,0,0,0
2019,강동구,95,7,7,4,3,0,0,1,0,0,0,0,0,0,0,0
2019,강동구,96,3,5,1,2,0,1,0,0,0,0,0,0,0,0,0
2019,강동구,97,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0
2019,강동구,98,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,강동구,99,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0
2019,강동구,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,강동구,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,강동구,102,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,강동구,103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,강동구,104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,강북구,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,강북구,103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,강북구,102,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,강북구,101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,강북구,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,강북구,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,강북구,98,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,강북구,97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,강북구,96,2,4,2,2,0,0,1,0,0,0,0,0,0,0,0
2019,강북구,95,7,10,1,1,0,0,0,0,0,0,0,0,0,0,0
2019,강북구,94,6,7,2,0,0,0,0,0,0,1,0,0,0,0,0
2019,강북구,93,6,18,2,0,0,0,0,0,0,0,0,0,0,0,0
2019,강북구,92,5,16,4,5,0,0,0,0,0,1,0,0,0,0,0
2019,강북구,91,20,28,3,7,0,0,0,0,0,0,0,0,0,0,0
2019,강북구,90,26,35,5,4,0,0,2,0,0,1,0,0,0,0,0
2019,강북구,89,28,40,5,4,0,0,1,0,1,0,0,0,0,0,0
2019,강북구,88,30,45,12,11,0,0,2,0,0,1,0,0,0,1,0
2019,강북구,87,44,48,13,11,0,0,4,0,0,0,0,0,0,0,0
2019,강북구,86,54,50,14,12,1,0,2,0,1,2,0,0,0,0,0
2019,강북구,85,72,61,22,15,0,0,4,0,2,0,1,0,0,0,0
2019,강북구,84,108,69,22,27,1,0,6,0,1,2,1,0,0,0,0
2019,강북구,83,105,81,29,38,1,0,6,0,1,3,0,0,0,1,0
2019,강북구,82,139,89,36,26,1,1,11,0,3,6,1,0,0,0,0
2019,강북구,81,155,79,39,32,1,1,7,0,0,7,0,0,0,1,0
2019,강북구,80,182,84,44,42,0,1,16,0,0,3,0,0,0,0,0
2019,강북구,79,182,83,37,41,1,1,10,0,1,6,2,0,0,0,0
2019,강북구,78,204,92,60,61,0,1,15,0,6,7,3,1,0,0,0
2019,강북구,77,283,140,74,65,2,2,11,0,6,4,3,2,0,4,0
2019,강북구,76,206,89,55,57,2,3,16,0,3,6,8,0,0,2,1
2019,강북구,75,213,86,39,56,2,5,10,0,0,7,4,5,0,1,0
2019,강북구,74,198,77,48,50,2,4,16,0,4,2,0,1,0,1,0
2019,강북구,73,232,64,54,34,2,6,18,0,2,7,6,0,0,0,0
2019,강북구,72,264,69,58,50,4,4,19,0,2,2,7,0,1,1,1
2019,강북구,71,229,75,41,55,4,6,23,0,1,6,7,3,0,0,0
2019,강북구,70,222,75,61,62,3,10,13,0,7,2,2,1,0,1,1
2019,강북구,69,221,56,35,34,3,11,13,0,4,5,5,6,0,3,0
2019,강북구,68,189,33,57,47,5,7,13,0,5,3,3,0,0,2,0
2019,강북구,67,233,50,54,53,1,10,9,0,3,5,1,4,1,1,0
2019,강북구,66,178,48,39,44,4,9,12,0,4,4,2,4,0,0,1
2019,강북구,65,213,38,41,38,5,15,19,0,5,2,4,1,0,1,0
2019,강북구,64,252,58,39,47,9,10,21,0,4,5,2,4,2,0,1
2019,강북구,63,228,35,38,43,6,15,16,0,4,2,1,4,1,0,0
2019,강북구,62,204,37,35,52,6,24,21,1,3,2,5,2,3,2,0
2019,강북구,61,205,33,43,40,8,20,18,0,5,0,2,3,2,2,0
2019,강북구,60,211,42,38,47,7,19,24,0,3,2,1,3,1,0,0
2019,강북구,59,223,40,58,41,16,21,28,0,5,3,4,3,1,1,0
2019,강북구,58,193,33,46,39,10,21,21,0,4,2,2,3,1,0,1
2019,강북구,57,177,31,47,32,10,20,21,0,3,3,2,4,0,1,0
2019,강북구,56,143,25,28,18,11,23,19,0,4,3,1,4,3,2,0
2019,강북구,55,149,20,28,23,17,36,14,0,1,1,4,4,2,0,1
2019,강북구,54,126,25,32,28,12,29,19,0,2,2,4,3,0,0,1
2019,강북구,53,145,16,36,24,7,30,18,0,3,3,0,4,3,0,0
2019,강북구,52,159,18,23,20,18,24,13,0,2,1,1,1,0,0,0
2019,강북구,51,116,15,31,18,18,26,19,0,1,1,2,3,1,0,0
2019,강북구,50,93,8,36,15,13,24,13,0,1,3,2,2,4,1,0
2019,강북구,49,109,11,24,18,22,31,13,0,1,2,1,2,1,1,0
2019,강북구,48,109,4,22,19,25,28,9,0,3,1,0,1,2,0,0
2019,강북구,47,79,12,23,16,22,17,13,0,1,0,0,0,4,2,0
2019,강북구,46,71,13,25,15,22,28,9,0,2,0,0,0,4,0,0
2019,강북구,45,69,4,16,8,19,17,10,0,1,0,0,0,0,0,1
2019,강북구,44,65,5,19,10,15,21,5,0,1,0,0,1,2,1,1
2019,강북구,43,42,7,13,9,18,16,7,0,1,1,0,3,1,0,0
2019,강북구,42,41,10,19,8,15,18,7,0,0,0,1,1,0,0,0
2019,강북구,41,30,12,14,8,14,15,9,0,0,0,0,1,1,0,0
2019,강북구,40,41,8,14,10,28,11,3,0,3,0,0,1,0,0,0
2019,강북구,39,35,7,11,6,17,11,4,0,1,0,1,0,0,0,0
2019,강북구,38,42,5,18,13,21,12,6,0,0,2,0,1,0,0,0
2019,강북구,37,31,12,16,2,25,15,4,0,1,0,1,0,0,0,0
2019,강북구,36,26,6,13,7,22,7,6,2,1,0,0,0,1,0,0
2019,강북구,35,18,6,8,6,16,5,4,0,0,0,0,1,0,0,0
2019,강북구,34,20,4,4,4,21,4,1,1,0,0,0,0,1,0,0
2019,강북구,33,22,9,12,2,20,5,4,0,0,0,0,0,0,1,0
2019,강북구,32,12,4,6,4,30,4,4,3,0,0,1,0,2,0,0
2019,강북구,31,16,5,9,3,26,1,7,0,0,0,0,0,0,0,0
2019,강북구,30,14,7,9,5,23,6,3,3,0,0,0,0,1,0,0
2019,강북구,29,19,5,3,3,30,1,3,2,0,0,1,0,1,0,0
2019,강북구,28,9,4,7,8,22,4,2,4,0,0,0,0,0,0,0
2019,강북구,27,9,5,7,4,32,5,2,4,0,0,0,0,1,0,0
2019,강북구,26,9,12,10,3,32,5,0,6,0,0,0,0,1,1,0
2019,강북구,25,6,3,12,2,34,1,1,5,1,0,0,0,0,0,0
2019,강북구,24,4,7,6,4,36,2,0,10,0,0,0,0,0,1,0
2019,강북구,23,8,12,4,5,36,0,1,3,0,0,1,0,3,0,0
2019,강북구,22,5,6,3,9,26,0,0,8,0,0,0,1,0,0,0
2019,강북구,21,7,5,7,3,39,1,0,7,0,0,0,0,0,0,0
2019,강북구,20,2,9,8,5,21,0,0,12,0,0,0,0,0,1,0
2019,강북구,19,2,10,8,6,38,1,1,7,0,0,0,0,0,0,0
2019,강북구,18,0,2,9,2,26,0,0,6,0,0,0,0,0,0,0
2019,강북구,17,1,2,3,10,21,0,0,4,0,0,0,0,0,0,0
2019,강북구,16,0,5,6,8,15,0,0,4,2,0,0,0,0,0,0
2019,강북구,15,3,0,3,1,22,0,0,5,1,0,0,1,0,0,0
2019,강북구,14,1,7,2,5,12,0,0,2,0,0,0,0,0,0,0
2019,강북구,13,2,3,7,4,15,0,0,1,0,0,0,0,0,0,0
2019,강북구,12,2,1,2,0,14,0,0,11,2,0,0,1,0,0,0
2019,강북구,11,0,3,1,4,18,0,0,4,0,0,0,0,0,0,0
2019,강북구,10,1,2,2,2,10,0,0,7,0,0,0,0,0,0,0
2019,강북구,9,1,2,1,3,9,0,0,9,2,0,0,0,0,0,0
2019,강북구,8,2,3,4,5,11,0,0,5,2,0,0,1,0,0,0
2019,강북구,7,0,2,2,2,9,0,0,6,3,0,0,0,0,0,0
2019,강북구,6,0,3,3,4,8,0,0,5,3,0,0,1,0,0,0
2019,강북구,5,1,3,3,1,5,0,0,1,0,0,0,0,0,0,0
2019,강북구,4,1,1,7,4,5,0,0,0,2,0,0,0,0,0,0
2019,강북구,3,0,0,0,2,3,0,0,1,4,0,0,0,0,0,0
2019,강북구,2,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0
2019,강북구,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,강서구,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
2019,강서구,2,0,2,0,7,1,0,0,0,0,0,0,0,0,0,0
2019,강서구,3,0,2,0,11,3,0,0,0,4,0,0,1,0,0,0
2019,강서구,4,1,2,1,12,5,0,0,6,4,0,0,0,0,0,0
2019,강서구,5,0,1,0,11,10,0,0,8,2,0,0,0,0,0,0
2019,강서구,6,0,2,2,3,16,0,0,15,7,0,0,0,0,0,0
2019,강서구,7,1,1,1,8,20,0,0,23,6,0,0,0,0,0,0
2019,강서구,8,3,3,4,5,21,0,0,14,0,0,0,0,0,0,0
2019,강서구,9,2,4,1,6,24,0,0,11,2,0,0,1,0,0,0
2019,강서구,10,0,3,0,5,15,0,0,16,1,0,0,1,0,0,0
2019,강서구,11,4,1,0,9,24,0,0,7,0,0,0,0,0,0,0
2019,강서구,12,3,2,0,8,16,0,0,8,0,0,0,0,0,0,0
2019,강서구,13,2,2,0,2,22,0,1,7,0,0,0,1,1,1,0
2019,강서구,14,6,2,1,6,24,0,0,5,1,0,0,2,0,0,0
2019,강서구,15,5,3,0,0,24,0,0,9,1,1,0,0,0,0,0
2019,강서구,16,7,5,4,5,25,0,0,10,0,0,0,0,0,0,1
2019,강서구,17,2,4,3,6,35,0,0,9,0,0,0,0,0,1,0
2019,강서구,18,3,0,4,3,34,1,0,6,1,0,0,0,0,0,0
2019,강서구,19,11,0,6,6,38,0,2,13,1,0,0,0,2,0,0
2019,강서구,20,3,1,6,7,35,1,0,17,1,0,0,0,1,0,0
2019,강서구,21,12,2,8,13,48,0,1,16,1,0,0,1,0,0,0
2019,강서구,22,11,2,5,10,40,2,0,11,1,0,0,0,1,0,0
2019,강서구,23,8,4,4,9,50,1,2,10,0,0,0,0,0,1,0
2019,강서구,24,15,6,3,7,50,2,4,15,0,0,0,0,1,0,1
2019,강서구,25,13,6,8,12,56,7,1,12,0,0,0,0,0,1,0
2019,강서구,26,26,10,12,5,52,7,0,9,1,0,0,0,1,0,0
2019,강서구,27,20,8,14,5,54,7,6,11,1,0,0,0,1,1,0
2019,강서구,28,31,4,14,13,43,6,3,15,1,0,0,0,0,4,0
2019,강서구,29,26,5,17,5,51,6,3,11,0,0,0,1,0,1,0
2019,강서구,30,35,10,10,5,50,11,2,11,0,0,0,1,1,0,0
2019,강서구,31,35,5,14,12,46,7,2,8,1,0,0,0,0,0,0
2019,강서구,32,40,5,11,7,41,5,5,9,2,0,0,1,0,0,0
2019,강서구,33,29,8,13,11,39,4,5,6,2,0,0,2,2,2,0
2019,강서구,34,39,12,10,6,40,12,6,4,0,0,0,1,2,2,1
2019,강서구,35,52,5,11,10,32,10,10,5,0,0,0,0,0,0,1
2019,강서구,36,59,10,15,15,42,10,11,4,1,0,0,0,3,0,2
2019,강서구,37,62,9,19,13,46,20,16,3,2,0,0,1,2,0,2
2019,강서구,38,77,6,21,18,52,13,11,1,3,1,0,0,1,0,0
2019,강서구,39,89,12,26,13,43,21,14,2,1,1,0,2,3,1,0
2019,강서구,40,81,15,22,25,31,20,12,1,3,1,1,1,1,1,1
2019,강서구,41,80,12,29,10,27,30,10,1,2,0,1,1,3,0,0
2019,강서구,42,100,5,22,24,40,29,11,1,4,0,2,1,2,0,0
2019,강서구,43,100,10,26,21,26,18,11,1,2,0,0,4,4,1,0
2019,강서구,44,98,19,29,14,27,23,11,2,3,0,1,1,1,0,0
2019,강서구,45,116,10,33,22,33,35,16,2,1,1,1,2,2,0,1
